	Title	Description	photo_link	category	price	url	seller_type	seller_name	listing_type	pet_type
37	      Fluffy L4 & Testable Bb Carrier French Bulldog	      NAVOS Blue & Tan Testable & Fluffy L4 Carrier available Now for Stud Duties.\n\nFluffy Isabella Producer.\n\nPROVEN\nIsabella & Tan Puppies Carrying L4 Fluffy on the ground. Passing his Fluffy & Testable f	      https://assets.pets4homes.co.uk/image/f83bd7c5-2a44-400c-b502-af391e47798e/image_wm/image.webp	      Pets > Dogs > French Bulldog	1000	        /classifieds/3sapzltju-fluffy-l4-isabella-carrier-french-bulldog-stud-blairgowrie/	          Organization	          Lou Lai	stud	dogs
38	      Miniature poodle at stud	      Miniature poodle available for stud, he is fully health tested all clear and copy of his certificate can be given. He has a great nature and has produced reds, sables, apricots, black and tan and blac	      https://assets.pets4homes.co.uk/image/5aa64f11-8a92-4af1-9bfa-16404fc2e6f3/image_wm/image.webp	      Pets > Dogs > Poodle	250	        /classifieds/xbskzy2r4-miniature-poodle-at-stud-blairgowrie/	          Person	          C S.	stud	dogs
39	      Mini lilac tri for stud	      STUD ONLY.\n\nShort side & compact ✅️\nSingle, Thick nose rope ✅️\nWide unobstructed nostrils ✅️\nShort straight legs ✅️\nNo tail ✅️\nTrue mini ✅️\nHealthy ✅️\nTemperament is next to none ✅️\n\nCreateabullz No d	      https://assets.pets4homes.co.uk/image/19ced666-135c-4fc3-8ee4-6a6c2bef4018/image_wm/image.webp	      Pets > Dogs > English Bulldog	500	        /classifieds/yz88yquw1-mini-lilac-tri-for-stud-dundee/	          Organization	          Charli B	stud	dogs
40	      Lhasa apso looking for his first girlfriend 	      This is Alfie he is just over 2 years old. he is a Lhasa Apso. I have his mum and dad and his grandmother. I have put their photos on as well.Alfie is mainly Black in colour with some white. he is ver	      https://assets.pets4homes.co.uk/image/047aa874-468f-44ee-a78e-5f7a449acf07/image_wm/image.webp	      Pets > Dogs > Lhasa Apso	200	        /classifieds/0xkgz2yt6-looking-for-his-first-girlfriend-kirkcaldy/	          Person	          dawn s.	stud	dogs
41	      Dark yellow Lab at stud	      Brave is a medium sized fully health tested dark yellow Labrador. He is a handsome boy with an excellent kind temperament to match. Brave is a working dog with bags of drive but also has an off switch	      https://assets.pets4homes.co.uk/image/a83d6bb2-0b14-413b-baf8-ebafc5ded6ae/image_wm/image.webp	      Pets > Dogs > Labrador Retriever	500	        /classifieds/5cjtkbwt-dark-yellow-lab-at-stud-dunkeld/	          Organization	          Lochandaimh Labradors	stud	dogs
42	      Health tested KC show Cocker Spaniel for stud	      This is Monty our very handsome chocolate based golden show type Cocker Spaniel. He is proven and just recently sired an amazing 9 puppies.\n\nMonty (KC registered name - Achinchanter's Charlie Boy) is 	      https://assets.pets4homes.co.uk/image/37899231-09d3-4e10-b16e-5e68168e1e1a/image_wm/image.webp	      Pets > Dogs > Cocker Spaniel	350	        /classifieds/3548122-health-tested-kc-show-cocker-spaniel-for-stud-forfar/	          Person	          Lucy B.	stud	dogs
43	      Male Pug stud	      Hey I'm looking to stud out my white male pug dog he's three years old great with children and other animals he even runs about my garden with my chickens he's so friendly a bit hyper but just wants t	      https://assets.pets4homes.co.uk/image/a5cb4e95-3414-40c8-be99-965be7a00d83/image_wm/image.webp	      Pets > Dogs > Pug	300	        /classifieds/lztezpifv-male-pug-stud-kirkcaldy/	          Person	          Ryan B.	stud	dogs
44	      Axel - AKA Mr Frost 	      Axel - AKA Mr Frost \nBLUE SEAL \n\nKC registered\nSon of BOSSYBULLZ Seal The Deal AKA KONG\nFESSEXBULLYZ Little Blue Sky \n\nGrandson to No Diggity at CREATABULLZ\n\nHealth Test Clear \nRFG grade 0 \n\nIn proces	      https://assets.pets4homes.co.uk/image/a42fa375-38a1-4d24-ade3-e3abd9749ce9/image_wm/image.webp	      Pets > Dogs > English Bulldog	500	        /classifieds/t6wjpryfy-axel-aka-mr-frost-lochgelly/	          Person	          Ashley B.	stud	dogs
45	      English Springer Spaniel stud 	      Fit and healthy Liver & white ESS. KC registered. 5 generation pedigree with 23 field champions. \nProduced 2 healthy litters already with my  ESS girl. Last litter October 2021.\nLoving and playful lov	      https://assets.pets4homes.co.uk/image/f4afb546-25be-4268-bb9a-51bdfe593500/image_wm/image.webp	      Pets > Dogs > English Springer Spaniel	250	        /classifieds/am4n7kcxm-english-springer-spaniel-stud-kirkcaldy/	          Organization	          Pauline C.	stud	dogs
46	      Beautiful KC Red Toy Poodle Proven Stud	      My KC name is Perfect Precious with a 5 generation pedigree but my friends just called me Angus. I am a true red toy, who loves little dogs, people (as they always comment on how handsome I am) and pl	      https://assets.pets4homes.co.uk/image/b2465150-7b99-43ef-a455-824502d53a6c/image_wm/image.webp	      Pets > Dogs > Toy Poodle	300	        /classifieds/3401093-beautiful-kc-red-toy-poodle-proven-stud-kinross/	          Person	          Audrey M.	stud	dogs
47	      Gorgeous border collie standing at stud	      Chipp is an extremely handsome long coated, very traditional black and white border collie. He is from a longline of Scottish bred collies and he is from top class work and show lineage. He has a fant	      https://assets.pets4homes.co.uk/image/126e8748-a1cf-4619-8a35-3de67fb38472/image_wm/image.webp	      Pets > Dogs > Border Collie	350	        /classifieds/cf9c0wpbb-gorgeous-border-collie-standing-at-stud-kirriemuir/	          Person	          Mary S.	stud	dogs
48	      Stunning Hungarian Vizsla puppies for sale 	      Tigger our beautiful Hungarian vizsla, has recently had 11 stunning puppies. \n\nTigger is without a doubt one of the most affectionate dogs I have ever known. The stud dog is a top Hungarian show champ	      https://assets.pets4homes.co.uk/image/e051c97b-ae87-4cbb-a7fe-643c9715f014/image_wm/image.webp	      Pets > Dogs > Hungarian Vizsla	1900	        /classifieds/xhqhoh9a-stunning-hungarian-vizsla-puppies-for-sale-perth/	          Person	          olivia P.	sale	dogs
49	      Beautiful Black/phantom Cockapoo Puppies 	      We have a stunning litter of  Black Phantom Cockapoo puppies that will be ready to leave for their forever home from 23 June when they are 8 weeks old.\nThe puppies mum is a Chocolate/Tan Phantom Cocka	      https://assets.pets4homes.co.uk/image/0ee32c94-73c2-4a89-8545-12b5cc286e18/image_wm/image.webp	      Pets > Dogs > Cockapoo	1500	        /classifieds/jcianmspx-beautiful-black-phantom-cockapoo-puppies-forfar/	          Person	          Selina M.	sale	dogs
50	      Beautiful Chihuahua puppies	      Beautiful 3 boys, white/cream in colour, 1 long hair and 2 smooth coat. \nWill be ready to leave 13th July, Will be vet checked, wormed and there first vacations. Please no time wasters .It must be lov	      https://assets.pets4homes.co.uk/image/1642b410-c91e-405a-8f32-13531127b229/image_wm/image.webp	      Pets > Dogs > Chihuahua	1250	        /classifieds/uzypvrdh3-beautiful-chihuahua-puppies-glenrothes/	          Organization	          Mrs jane townsley	sale	dogs
51	      Barry Robertson 	      Gorgeous labrador puppies. Three black dogs and one yellow bitch available. Kennel club registered will come with 5 weeks free insurance. Mother and puppies can both be seen. I have three generations 	      https://assets.pets4homes.co.uk/image/c8b9acc4-51cf-4ad3-af71-88cc0591c606/image_wm/image.webp	      Pets > Dogs > Labrador Retriever	1300	        /classifieds/nloa57-1x-barry-robertson-perth/	          Person	          Barry R.	sale	dogs
52	      F1 toy poodles 	      on the 16th of April Our girl molly i am pleased to say gave birth to 7 amazing Apricot coloured puppy’s (3 girls 4 boys ) both parents are well behaved with amazing temperament brought up in our busy	      https://assets.pets4homes.co.uk/image/53c5dc9f-833a-417f-96ca-03194e9b834e/image_wm/image.webp	      Pets > Dogs > Toy Poodle	1600	        /classifieds/xiivxbzxl-f1-toy-poodles-montrose/	          Person	          Steven K.	sale	dogs
53	      red / apricot toy poodles	      on the 14th of April Our girl molly i am pleased to say gave birth to 7 amazing Apricot coloured puppy’s (3 girls 4 boys ) both parents are well behaved with amazing temperament brought up in our busy	      https://assets.pets4homes.co.uk/image/cf6c871c-85e5-4394-97c6-3f17130dcde5/image_wm/image.webp	      Pets > Dogs > Toy Poodle	1600	        /classifieds/wcxuwd0x5-red-apricot-toy-poodles-montrose/	          Person	          Steven K.	sale	dogs
54	      Olde English Bulldog puppies 	      We have 5 beautiful bulldog puppies looking for their new families . All pups will be fully health checked and registered , both parents are health tested and come from great blood lines @Pullars Rome	      https://assets.pets4homes.co.uk/image/99c9b0f6-183e-4c75-ab47-6e4e657494fc/image_wm/image.webp	      Pets > Dogs > Olde English Bulldogge	1800	        /classifieds/wq0osedsd-olde-english-bulldog-puppies-glenrothes/	          Person	          Konrad K.	sale	dogs
55	      Pedigree retriever (Labrador) puppies for sale 	      2 lovely pedigree Labrador puppies for sale boys.\nParents and all puppies are registered at KC.\nHave already microchipped .\nHad the first and second vaccination .Vet checked \nWormed.\nWell socialised .	      https://assets.pets4homes.co.uk/image/903ee34e-a53c-4324-83c8-b0cbc9a17e7e/image_wm/image.webp	      Pets > Dogs > Labrador Retriever	1200	        /classifieds/tpucogzpu-pedigree-retriever-labrador-puppies-for-sale-forfar/	          Organization	          Lili A.	sale	dogs
56	      KC Registered working Cocker Spaniel Puppies	      Black Cocker Spaniel Puppies (boy & girl pups) six weeks old on June 7th available for their new homes on Tuesday 21 June.\nAll pups will be vet checked/first vaccination and microchipped - they have h	      https://assets.pets4homes.co.uk/image/31964a99-dad6-47b1-88cb-17cfc3e797d6/image_wm/image.webp	      Pets > Dogs > Cocker Spaniel	1500	        /classifieds/b5-0lrzh1-kc-registered-working-cocker-spaniel-puppies-glenrothes/	          Organization	          ANMEL	sale	dogs
57	      Labrador Bitch pup only.	      Yellow bitch pup available. Ready to go 18th if June. Nicely bred from competition and working parents. Active homes only.	      https://assets.pets4homes.co.uk/image/8a1687f1-006d-42b2-894e-3e0407adbfa1/image_wm/image.webp	      Pets > Dogs > Labrador Retriever	1250	        /classifieds/pkgowcabd-labrador-bitch-pup-only-cupar/	          Person	          David D.	sale	dogs
58	      Beautiful little cockerpoos	      2 little 5 week old cockerpoo boys looking for a loving forever home soon,\nthey will be microchipped vet checked and first vaccine before they are ready to leave.\nVisits to view are welcome \nMessage o	      https://assets.pets4homes.co.uk/image/7a6a4a36-a742-4757-bfb3-50e823bcb23b/image_wm/image.webp	      Pets > Dogs > Cockapoo	900	        /classifieds/9fyqoecdv-beautiful-little-cockerpoos-dundee/	          Organization	          Robert M.	sale	dogs
59	      Quality health checked cockapoos ready to leave	      Stunning Red, Red & white cockapoos 8 weeks old. Boys & Girls left, Mother is our Kc registered cocker & father os our proven stud dog Miniature poodle who is fully Health tested in all spheres. Both 	      https://assets.pets4homes.co.uk/image/8853d750-3874-4bcc-b592-65d2d497bb9a/image_wm/image.webp	      Pets > Dogs > Cockapoo	1500	        /classifieds/cj8aa1m6h-quality-health-checked-cockapoos-ready-to-leave-forfar/	          Organization	          John C.	sale	dogs
60	      East Neuk  Hungarian Vizsla Puppies 	      We are delighted to announce our beautiful pet Willow has given birth to a gorgeous litter of healthy puppies.\n 2 Female  & 3 Male.  * ONLY 3 BOYS LEFT*\n\nWillow is our family pet who is a very loyal, 	      https://assets.pets4homes.co.uk/image/7cbbc427-2eea-4d80-bc7a-c15ea480e957/image_wm/image.webp	      Pets > Dogs > Hungarian Vizsla	1500	        /classifieds/hhglfuv56-east-neuk-hungarian-vizsla-puppies-anstruther/	          Organization	          East Neuk Vizslas	sale	dogs
