	Title	Description	photo_link	category	price	url	seller_type	seller_name	listing_type	pet_type
115	      Large Koi Carp	      10 large koi carp and several goldfish free to good home. Large pond will be required. These fish are beautiful and in top condition. Have had some for over 20yrs. \nWill need to be collected and trans	      https://assets.pets4homes.co.uk/image/10eb5544-d4c4-4217-a2a2-51a59d98c5d2/image_wm/image.webp	      Pets > Fish > Koi Carp	0.0	        /classifieds/1nmc3ccjt-large-koi-carp-hitchin/	          Person	          Jordan T.	adoption	fish
116	      2 yro coloured ryeland ram	      arnie is unregistered but proven lambs can be seen keeping his lambs this year so has no job make ideal pet his used to horses and pigs	      https://assets.pets4homes.co.uk/image/4c862f13-1595-48da-b56e-0f3b0bab8d9a/image_wm/image.webp	      Pets > Livestock > Alpaca	70.0	        /classifieds/x1d3ai2iq-2-yro-coloured-ryeland-ram-sudbury/	          Organization	          Little dragons farm	sale	livestock
117	      Male and Female Goat for sale 	      Billy (castrated) and Nelle are looking for a new home, must go together. Friendly and bucket led. Wormed and vaccinated. Quick to pick up new routines. Happy round pigs, alpaccas, sheep, horses and d	      https://assets.pets4homes.co.uk/image/d8aa4335-e0b5-480e-84ef-0f3923106c9c/image_wm/image.webp	      Pets > Livestock > Goats	50.0	        /classifieds/il0rpnqxk-male-and-female-goat-for-sale-sandy/	          Person	          Samantha D.	sale	livestock
118	      Super friendly Huacaya petting boy	      Stunning, friendly male Huacaya yearling.\nSolid white amazing dense fleece and superb genetics. Currently in halter training, a great addition to an existing herd for a future walking/pet boy. up to d	      https://assets.pets4homes.co.uk/image/d12e8302-0044-43f7-9c88-ba0bd6b82992/image_wm/image.webp	      Pets > Livestock > Alpaca	750.0	        /classifieds/j6ys-mufn-super-friendly-huacaya-petting-boy-colchester/	          Person	          Paige G.	sale	livestock
119	      Beautiful Billy pygmy goat	      beautiful cheeky billy goat looking for a forever home\n\ncasper is looking looking for a forever home.Casper is a all white boy who is castrated love cuddles. Handled and Petted everyday. Extremely fri	      https://assets.pets4homes.co.uk/image/88549303-341d-4da1-8b76-2361a615e330/image_wm/image.webp	      Pets > Livestock > Goats	125.0	        /classifieds/zfj6nonpg-beautiful-billy-pygmy-goat-hatfield/	          Person	          Rosie H.	sale	livestock
120	      Pygmy Nanny Kids and Wethers for Sale Ready to Go	      We have a large herd of Pygmy goats with kids ready to go. Lots of different colours. Both nanny and wether kids available. \n\nWe provide comprehensive support throughout for those new to goat keeping.	      https://assets.pets4homes.co.uk/image/2521b29f-8a7e-48f4-ba08-db58984c15b2/image_wm/image.webp	      Pets > Livestock > Goats	395.0	        /classifieds/8-y6sc-c7-pygmy-nanny-kids-and-wethers-for-sale-ready-to-go-colchester/	          Person	          Daniel B.	sale	livestock
121	      Blacknose Valais ewe lamb 	"      We have \""Shila”  looking for a new home, she is a perfectly marked show standard ewe lamb that would be the perfect addition to any breeders program. She is by Highland Montana who is known for produc"	      https://assets.pets4homes.co.uk/image/3559658d-c084-44a1-b9cc-a48ad548fa42/image_wm/image.webp	      Pets > Livestock > Sheep	2400.0	        /classifieds/q5yozvf9l-blacknose-valais-ewe-lamb-newmarket/	          Organization	          sean m.	sale	livestock
122	      duo of pgymy goats	      Two pygmy goats. half bros. disbudded. banded. (weathered) no babys. vet checked. vaccinated. very loving healthy boys x must have cph. will deliver locally for 50p per mile. They are microchipped.£50	      https://assets.pets4homes.co.uk/image/b10338dc-c07d-483a-8fcf-895d585951b4/image_wm/image.webp	      Pets > Livestock > Goats	500.0	        /classifieds/dwbd0kq5w-duo-of-pgymy-goats-sudbury/	          Person	          laura a.	sale	livestock
123	      Bow 15.2hh cob 	"      Introducing bow 15\""2 thirteen year old been there seen it and done it! Super safe cob in a million!! Ideal family cob, mother and daughter share! Therapy cob! Huge huge confidence giver!!! \n\nBow is a "	      https://assets.pets4homes.co.uk/image/295e7b9e-b0b0-4c4b-b5bb-8fcc87e86daf/image_wm/image.webp	      Pets > Horses > Irish Cob	8500.0	        /classifieds/w-9qzsnqx-bow-152hh-cob-hatfield/	          Person	          BROOK G.	sale	horses
124	      Welsh D mare available end of summer	      \nPutting the feelers out for my beautiful mare to find a new home at the end of summer.\nExtremely tough decision, however I will no longer have the space for her come winter.\n\nShe is a stunning girl m	      https://assets.pets4homes.co.uk/image/f513d2c9-f408-493e-9cb6-599a26116c28/image_wm/image.webp	      Pets > Horses > Welsh Section D	4350.0	        /classifieds/vbkrj4lth-welsh-d-mare-available-end-of-summer-ware/	          Person	          Ashleigh H.	sale	horses
